"weight";"lat";"lon"
"1";"52.645";"5.779"
"1";"52.645";"5.129"
"1";"52.645";"4.509"
"1";"52.645";"3.889"
"1";"52.625";"4.979"
"1";"52.615";"5.789"
"1";"52.615";"5.709"
"1";"52.615";"4.379"
"1";"52.615";"4.139"
"1";"52.605";"5.029"
"1";"52.595";"5.149"
"1";"52.585";"5.039"
"1";"52.585";"4.739"
"1";"52.585";"4.089"
"1";"52.575";"5.039"
"1";"52.565";"5.189"
"1";"52.555";"4.209"
"1";"52.555";"4.149"
"1";"52.545";"4.139"
"1";"52.545";"4.129"
"1";"52.535";"2.619"
"1";"52.525";"5.359"
"1";"52.525";"3.989"
"1";"52.515";"5.219"
"1";"52.515";"3.849"
"1";"52.505";"3.959"
"1";"52.495";"5.699"
"1";"52.495";"4.569"
"1";"52.485";"6.149"
"1";"52.485";"5.409"
"1";"52.485";"4.909"
"1";"52.485";"4.689"
"1";"52.485";"4.079"
"1";"52.485";"3.809"
"1";"52.475";"5.309"
"1";"52.475";"4.859"
"1";"52.475";"4.239"
"1";"52.465";"5.829"
"1";"52.455";"5.669"
"1";"52.455";"4.919"
"1";"52.455";"3.699"
"1";"52.445";"5.729"
"1";"52.445";"5.559"
"1";"52.445";"5.149"
"1";"52.445";"4.959"
"1";"52.445";"4.179"
"1";"52.435";"5.789"
"1";"52.435";"5.629"
"1";"52.435";"5.139"
"1";"52.435";"5.109"
"1";"52.435";"4.889"
"1";"52.435";"4.799"
"1";"52.435";"4.249"
"1";"52.425";"5.729"
"1";"52.425";"4.299"
"1";"52.415";"5.479"
"1";"52.415";"4.829"
"1";"52.405";"6.079"
"1";"52.405";"5.949"
"1";"52.405";"5.519"
"1";"52.405";"5.019"
"1";"52.395";"5.109"
"1";"52.385";"5.019"
"1";"52.385";"4.889"
"1";"52.385";"3.439"
"1";"52.375";"6.179"
"1";"52.375";"5.519"
"1";"52.375";"5.339"
"1";"52.375";"4.799"
"1";"52.365";"5.569"
"1";"52.365";"5.379"
"1";"52.365";"5.179"
"1";"52.365";"3.419"
"1";"52.355";"5.959"
"1";"52.355";"5.269"
"1";"52.345";"6.289"
"1";"52.345";"4.579"
"1";"52.335";"6.339"
"1";"52.335";"4.869"
"1";"52.335";"4.689"
"1";"52.335";"4.119"
"1";"52.335";"3.269"
"1";"52.335";"3.159"
"1";"52.325";"6.359"
"1";"52.325";"5.929"
"1";"52.325";"4.839"
"1";"52.315";"5.909"
"1";"52.315";"5.799"
"1";"52.315";"4.709"
"1";"52.315";"4.489"
"1";"52.315";"3.059"
"1";"52.305";"6.249"
"1";"52.305";"5.159"
"1";"52.295";"5.059"
"1";"52.295";"3.879"
"1";"52.295";"2.999"
"1";"52.285";"6.629"
"1";"52.285";"6.619"
"1";"52.285";"5.629"
"1";"52.285";"5.599"
"1";"52.285";"4.879"
"1";"52.285";"4.159"
"1";"52.285";"3.809"
"1";"52.285";"2.979"
"1";"52.275";"6.389"
"1";"52.275";"4.919"
"1";"52.275";"2.419"
"1";"52.275";"2.409"
"1";"52.265";"6.629"
"1";"52.255";"6.879"
"1";"52.255";"4.249"
"1";"52.255";"4.059"
"1";"52.255";"3.939"
"1";"52.255";"3.919"
"1";"52.245";"6.219"
"1";"52.245";"6.179"
"1";"52.245";"6.149"
"1";"52.245";"4.489"
"1";"52.245";"4.029"
"1";"52.235";"2.839"
"1";"52.235";"2.829"
"1";"52.225";"6.949"
"1";"52.225";"6.199"
"1";"52.225";"5.369"
"1";"52.225";"4.829"
"1";"52.225";"3.639"
"1";"52.225";"2.819"
"1";"52.215";"6.959"
"1";"52.205";"5.939"
"1";"52.205";"5.359"
"1";"52.205";"5.239"
"1";"52.205";"4.439"
"1";"52.205";"4.409"
"1";"52.205";"3.919"
"1";"52.195";"5.739"
"1";"52.195";"5.699"
"1";"52.195";"4.639"
"1";"52.195";"4.479"
"1";"52.185";"5.759"
"1";"52.175";"7.079"
"1";"52.175";"5.789"
"1";"52.175";"5.779"
"1";"52.175";"5.749"
"1";"52.175";"4.469"
"1";"52.175";"4.459"
"1";"52.165";"5.569"
"1";"52.165";"3.729"
"1";"52.165";"3.499"
"1";"52.165";"2.669"
"1";"52.155";"5.549"
"1";"52.155";"5.499"
"1";"52.155";"5.079"
"1";"52.155";"4.989"
"1";"52.155";"4.829"
"1";"52.155";"4.789"
"1";"52.155";"4.519"
"1";"52.145";"6.179"
"1";"52.145";"6.039"
"1";"52.145";"5.729"
"1";"52.145";"5.159"
"1";"52.145";"4.899"
"1";"52.145";"4.359"
"1";"52.135";"6.069"
"1";"52.135";"5.699"
"1";"52.135";"5.439"
"1";"52.135";"5.209"
"1";"52.135";"4.459"
"1";"52.135";"4.449"
"1";"52.135";"4.409"
"1";"52.125";"5.369"
"1";"52.125";"4.349"
"1";"52.125";"3.939"
"1";"52.115";"6.479"
"1";"52.115";"6.099"
"1";"52.115";"5.829"
"1";"52.115";"5.469"
"1";"52.115";"4.969"
"1";"52.105";"6.159"
"1";"52.105";"6.129"
"1";"52.105";"6.079"
"1";"52.105";"5.619"
"1";"52.105";"4.549"
"1";"52.105";"4.329"
"1";"52.095";"5.909"
"1";"52.095";"5.749"
"1";"52.095";"5.559"
"1";"52.095";"4.819"
"1";"52.095";"4.689"
"1";"52.095";"4.369"
"1";"52.095";"4.349"
"1";"52.095";"2.269"
"1";"52.085";"7.049"
"1";"52.085";"6.489"
"1";"52.085";"5.249"
"1";"52.085";"5.059"
"1";"52.085";"4.489"
"1";"52.085";"4.009"
"1";"52.075";"4.909"
"1";"52.075";"4.639"
"1";"52.065";"6.689"
"1";"52.065";"6.679"
"1";"52.065";"5.629"
"1";"52.065";"5.609"
"1";"52.065";"5.559"
"1";"52.065";"5.479"
"1";"52.065";"4.909"
"1";"52.055";"5.549"
"1";"52.045";"5.369"
"1";"52.045";"5.139"
"1";"52.045";"4.049"
"1";"52.045";"3.419"
"1";"52.035";"5.669"
"1";"52.035";"5.319"
"1";"52.035";"4.269"
"1";"52.035";"3.919"
"1";"52.025";"5.709"
"1";"52.025";"5.599"
"1";"52.025";"5.369"
"1";"52.025";"4.169"
"1";"52.025";"3.419"
"1";"52.025";"1.799"
"1";"52.015";"4.459"
"1";"52.005";"5.739"
"1";"52.005";"5.059"
"1";"52.005";"4.929"
"1";"52.005";"3.749"
"1";"51.995";"5.669"
"1";"51.995";"5.499"
"1";"51.995";"5.139"
"1";"51.995";"5.009"
"1";"51.995";"4.959"
"1";"51.995";"4.469"
"1";"51.985";"5.789"
"1";"51.985";"4.819"
"1";"51.985";"4.539"
"1";"51.985";"4.409"
"1";"51.985";"4.249"
"1";"51.975";"5.569"
"1";"51.975";"5.099"
"1";"51.975";"4.349"
"1";"51.975";"3.279"
"1";"51.965";"5.809"
"1";"51.955";"5.309"
"1";"51.955";"4.969"
"1";"51.945";"5.319"
"1";"51.945";"4.989"
"1";"51.945";"4.739"
"1";"51.945";"4.389"
"1";"51.945";"4.379"
"1";"51.935";"5.819"
"1";"51.925";"5.819"
"1";"51.925";"5.439"
"1";"51.925";"5.359"
"1";"51.925";"4.959"
"1";"51.925";"4.559"
"1";"51.925";"4.539"
"1";"51.915";"6.049"
"1";"51.915";"5.579"
"1";"51.915";"5.359"
"1";"51.915";"3.649"
"1";"51.915";"2.669"
"1";"51.915";"2.549"
"1";"51.915";"2.459"
"1";"51.915";"2.449"
"1";"51.905";"5.969"
"1";"51.905";"3.529"
"1";"51.895";"5.849"
"1";"51.895";"5.429"
"1";"51.895";"4.699"
"1";"51.895";"4.059"
"1";"51.885";"5.459"
"1";"51.885";"5.269"
"1";"51.885";"5.109"
"1";"51.885";"4.899"
"1";"51.875";"5.359"
"1";"51.875";"4.679"
"1";"51.865";"5.499"
"1";"51.865";"3.189"
"1";"51.865";"2.279"
"1";"51.855";"7.199"
"1";"51.855";"5.889"
"1";"51.855";"5.129"
"1";"51.855";"4.169"
"1";"51.845";"4.999"
"1";"51.845";"2.979"
"1";"51.845";"2.819"
"1";"51.835";"6.089"
"1";"51.835";"6.049"
"1";"51.835";"4.079"
"1";"51.825";"5.179"
"1";"51.825";"5.139"
"1";"51.825";"4.649"
"1";"51.825";"4.399"
"1";"51.825";"4.079"
"1";"51.825";"3.869"
"1";"51.815";"6.109"
"1";"51.815";"5.259"
"1";"51.815";"5.069"
"1";"51.815";"4.849"
"1";"51.805";"5.679"
"1";"51.805";"5.089"
"1";"51.805";"2.799"
"1";"51.805";"2.609"
"1";"51.795";"5.309"
"1";"51.795";"4.099"
"1";"51.795";"4.049"
"1";"51.795";"3.039"
"1";"51.795";"3.029"
"1";"51.785";"5.629"
"1";"51.785";"2.169"
"1";"51.775";"4.919"
"1";"51.775";"4.809"
"1";"51.775";"4.189"
"1";"51.775";"1.989"
"1";"51.775";"1.929"
"1";"51.765";"6.459"
"1";"51.755";"5.489"
"1";"51.755";"4.009"
"1";"51.755";"3.989"
"1";"51.745";"6.259"
"1";"51.745";"5.689"
"1";"51.745";"2.339"
"1";"51.735";"5.559"
"1";"51.735";"4.399"
"1";"51.715";"5.659"
"1";"51.715";"4.329"
"1";"51.715";"4.319"
"1";"51.715";"4.229"
"1";"51.705";"4.569"
"1";"51.705";"4.379"
"1";"51.705";"4.349"
"1";"51.695";"5.709"
"1";"51.695";"4.699"
"1";"51.695";"4.599"
"1";"51.695";"4.469"
"1";"51.695";"3.629"
"1";"51.695";"2.389"
"1";"51.685";"5.769"
"1";"51.685";"5.239"
"1";"51.685";"5.019"
"1";"51.685";"4.859"
"1";"51.685";"4.779"
"1";"51.685";"4.489"
"1";"51.685";"4.049"
"1";"51.685";"2.439"
"1";"51.675";"4.899"
"1";"51.675";"4.699"
"1";"51.675";"4.129"
"1";"51.665";"5.129"
"1";"51.665";"4.819"
"1";"51.665";"4.809"
"1";"51.655";"5.369"
"1";"51.655";"4.109"
"1";"51.645";"6.449"
"1";"51.645";"5.369"
"1";"51.645";"4.399"
"1";"51.645";"2.139"
"1";"51.635";"5.649"
"1";"51.625";"5.089"
"1";"51.625";"4.549"
"1";"51.625";"4.519"
"1";"51.625";"4.339"
"1";"51.615";"4.839"
"1";"51.615";"4.609"
"1";"51.615";"4.399"
"1";"51.615";"4.219"
"1";"51.605";"5.399"
"1";"51.605";"4.339"
"1";"51.605";"3.829"
"1";"51.595";"4.839"
"1";"51.595";"4.459"
"1";"51.595";"4.439"
"1";"51.595";"2.309"
"1";"51.585";"4.969"
"1";"51.575";"4.929"
"1";"51.575";"3.809"
"1";"51.575";"2.399"
"1";"51.565";"5.139"
"1";"51.545";"5.549"
"1";"51.545";"4.949"
"1";"51.535";"4.769"
"1";"51.535";"4.659"
"1";"51.535";"4.629"
"1";"51.515";"4.939"
"1";"51.505";"4.959"
"1";"51.505";"4.739"
"1";"51.495";"4.379"
"1";"51.495";"2.779"
"1";"51.485";"5.909"
"1";"51.485";"4.579"
"1";"51.485";"2.779"
"1";"51.475";"5.289"
"1";"51.475";"1.759"
"1";"51.465";"5.279"
"1";"51.465";"2.749"
"1";"51.455";"5.409"
"1";"51.445";"6.129"
"1";"51.445";"2.949"
"1";"51.435";"5.529"
"1";"51.435";"5.479"
"1";"51.425";"5.579"
"1";"51.425";"4.009"
"1";"51.415";"5.589"
"1";"51.415";"5.409"
"1";"51.405";"5.739"
"1";"51.405";"4.299"
"1";"51.395";"3.289"
"1";"51.395";"2.489"
"1";"51.385";"6.289"
"1";"51.375";"5.979"
"1";"51.375";"5.369"
"1";"51.365";"4.319"
"1";"51.355";"3.669"
"1";"51.345";"6.279"
"1";"51.345";"6.129"
"1";"51.345";"3.949"
"1";"51.345";"3.349"
"1";"51.335";"6.269"
"1";"51.335";"4.169"
"1";"51.335";"4.069"
"1";"51.335";"2.879"
"1";"51.325";"2.999"
"1";"51.315";"6.369"
"1";"51.315";"3.699"
"1";"51.315";"3.109"
"1";"51.305";"6.249"
"1";"51.305";"4.309"
"1";"51.305";"4.189"
"1";"51.295";"3.919"
"1";"51.275";"3.429"
"1";"51.275";"3.409"
"1";"51.265";"4.209"
"1";"51.265";"3.459"
"1";"51.255";"3.339"
"1";"51.235";"4.109"
"1";"51.235";"4.049"
"1";"51.235";"3.929"
"1";"51.225";"3.859"
"1";"51.215";"3.989"
"1";"51.215";"3.929"
"1";"51.205";"4.249"
"1";"51.205";"4.099"
"1";"51.205";"3.739"
"1";"51.185";"7.089"
"1";"51.185";"4.089"
"1";"51.175";"4.639"
"1";"51.175";"4.379"
"1";"51.175";"4.269"
"1";"51.175";"3.599"
"1";"51.155";"4.109"
"1";"51.145";"4.429"
"1";"51.145";"3.809"
"1";"51.145";"2.819"
"1";"51.125";"4.479"
"1";"51.125";"4.389"
"1";"51.125";"4.359"
"1";"51.125";"2.919"
"1";"51.125";"2.469"
"1";"51.115";"4.209"
"1";"51.115";"4.029"
"1";"51.115";"3.779"
"1";"51.105";"4.289"
"1";"51.075";"4.849"
"1";"51.075";"4.119"
"1";"51.075";"3.359"
"1";"51.075";"3.279"
"1";"51.075";"3.129"
"1";"51.075";"2.769"
"1";"51.075";"2.749"
"1";"51.075";"2.479"
"1";"51.075";"2.129"
"1";"51.075";"2.099"
"1";"51.065";"4.899"
"1";"51.065";"4.769"
"1";"51.065";"4.749"
"1";"51.065";"3.919"
"1";"51.065";"3.839"
"1";"51.065";"3.379"
"1";"51.065";"2.969"
"1";"51.055";"4.239"
"1";"51.055";"2.899"
"1";"51.045";"4.079"
"1";"51.045";"3.419"
"1";"51.045";"3.089"
"1";"51.045";"2.759"
"1";"51.035";"3.569"
"1";"51.035";"3.459"
"1";"51.035";"3.429"
"1";"51.035";"2.879"
"1";"51.035";"2.759"
"1";"51.035";"2.739"
"1";"51.025";"3.349"
"1";"51.025";"3.289"
"1";"51.025";"3.239"
"1";"51.025";"3.069"
"1";"51.025";"2.909"
"1";"51.025";"2.809"
"1";"51.015";"4.259"
"1";"51.015";"3.529"
"1";"51.015";"3.479"
"1";"51.005";"4.989"
"1";"51.005";"4.339"
"1";"51.005";"4.029"
"1";"51.005";"3.469"
"1";"51.005";"3.319"
"1";"50.995";"4.379"
"1";"50.995";"3.599"
"1";"50.995";"3.489"
"1";"50.995";"3.179"
"1";"50.995";"2.979"
"1";"50.995";"2.959"
"1";"50.985";"3.659"
"1";"50.985";"3.269"
"1";"50.985";"2.979"
"1";"50.975";"3.629"
"1";"50.975";"3.209"
"1";"50.975";"3.049"
"1";"50.965";"5.099"
"1";"50.965";"4.869"
"1";"50.965";"3.959"
"1";"50.965";"3.659"
"1";"50.965";"3.109"
"1";"50.955";"3.759"
"1";"50.955";"3.699"
"1";"50.955";"3.249"
"1";"50.955";"3.239"
"1";"50.945";"4.289"
"1";"50.945";"4.189"
"1";"50.945";"4.149"
"1";"50.945";"3.749"
"1";"50.945";"3.709"
"1";"50.945";"3.499"
"1";"50.935";"5.219"
"1";"50.935";"3.659"
"1";"50.925";"4.269"
"1";"50.915";"4.799"
"1";"50.915";"4.029"
"1";"50.905";"5.359"
"1";"50.905";"4.849"
"1";"50.905";"4.109"
"1";"50.905";"3.689"
"1";"50.895";"4.869"
"1";"50.895";"4.519"
"1";"50.895";"3.939"
"1";"50.895";"3.779"
"1";"50.895";"3.739"
"1";"50.895";"3.289"
"1";"50.885";"3.959"
"1";"50.885";"3.789"
"1";"50.875";"4.939"
"1";"50.875";"4.229"
"1";"50.875";"4.009"
"1";"50.875";"3.929"
"1";"50.875";"3.689"
"1";"50.875";"3.599"
"1";"50.865";"4.689"
"1";"50.855";"4.679"
"1";"50.855";"4.319"
"1";"50.845";"4.569"
"1";"50.845";"4.039"
"1";"50.845";"3.929"
"1";"50.835";"4.699"
"1";"50.835";"3.979"
"1";"50.835";"3.919"
"1";"50.825";"4.689"
"1";"50.825";"4.619"
"1";"50.825";"4.589"
"1";"50.825";"4.419"
"1";"50.815";"5.739"
"1";"50.815";"5.229"
"1";"50.815";"4.279"
"1";"50.815";"4.139"
"1";"50.805";"4.799"
"1";"50.805";"4.739"
"1";"50.805";"4.639"
"1";"50.795";"3.959"
"1";"50.785";"4.799"
"1";"50.785";"4.659"
"1";"50.775";"4.689"
"1";"50.775";"4.609"
"1";"50.775";"4.419"
"1";"50.765";"4.729"
"1";"50.765";"4.649"
"1";"50.765";"4.399"
"1";"50.765";"4.149"
"1";"50.755";"5.309"
"1";"50.755";"4.839"
"1";"50.755";"4.439"
"1";"50.725";"4.889"
"1";"50.715";"4.999"
"1";"50.715";"4.889"
"1";"50.705";"5.059"
"1";"50.705";"4.489"
"1";"50.695";"5.289"
"1";"50.685";"5.039"
"1";"50.675";"4.979"
"1";"50.665";"4.949"
"1";"50.655";"4.969"
"1";"50.635";"5.239"
"1";"50.625";"5.019"
"1";"50.615";"4.819"
"1";"50.565";"4.819"
"1";"50.545";"3.389"
"1";"50.335";"1.619"
"1";"54.565";"4.379"
"1";"53.905";"3.789"
"1";"53.835";"3.729"
"1";"53.545";"3.479"
"1";"53.485";"3.049"
"1";"53.225";"4.619"
"1";"53.145";"3.129"
"1";"52.905";"4.749"
"1";"52.815";"5.209"
"1";"52.815";"4.519"
"1";"52.765";"5.119"
"1";"52.755";"4.929"
"1";"52.735";"6.049"
"1";"52.735";"6.019"
"1";"52.735";"5.979"
"1";"52.725";"3.839"
"1";"52.705";"4.089"
"1";"52.695";"6.169"
"1";"52.695";"5.849"
"1";"52.695";"4.959"
"1";"52.695";"4.889"
"1";"52.685";"5.329"
"1";"52.685";"4.959"
"1";"52.675";"4.139"
"1";"52.665";"5.819"
"1";"52.665";"5.799"
"1";"52.655";"3.949"
"1";"52.655";"3.939"
"1";"52.645";"6.079"
"1";"52.645";"5.809"
"1";"52.645";"5.719"
"1";"52.645";"4.869"
"1";"52.635";"5.009"
"1";"52.635";"4.529"
"1";"52.635";"4.459"
"1";"52.635";"3.369"
"1";"52.625";"5.049"
"1";"52.625";"4.989"
"1";"52.625";"4.399"
"1";"52.615";"6.289"
"1";"52.615";"4.549"
"1";"52.605";"5.279"
"1";"52.605";"5.139"
"1";"52.605";"4.859"
"1";"52.605";"4.719"
"1";"52.595";"5.259"
"1";"52.585";"5.299"
"1";"52.585";"4.519"
"1";"52.585";"4.469"
"1";"52.575";"5.619"
"1";"52.575";"4.899"
"1";"52.575";"4.789"
"1";"52.575";"3.709"
"1";"52.565";"5.129"
"1";"52.555";"5.599"
"1";"52.545";"5.699"
"1";"52.545";"5.249"
"1";"52.535";"5.679"
"1";"52.535";"5.549"
"1";"52.535";"4.319"
"1";"52.525";"5.619"
"1";"52.525";"5.349"
"1";"52.515";"6.569"
"1";"52.515";"5.609"
"1";"52.515";"4.059"
"1";"52.515";"4.039"
"1";"52.515";"3.539"
"1";"52.505";"5.289"
"1";"52.505";"4.369"
"1";"52.495";"5.879"
"1";"52.495";"3.839"
"1";"52.485";"5.369"
"1";"52.485";"4.969"
"1";"52.485";"4.399"
"1";"52.485";"4.209"
"1";"52.485";"4.179"
"1";"52.485";"4.009"
"1";"52.475";"5.209"
"1";"52.475";"4.289"
"1";"52.465";"5.079"
"1";"52.465";"3.289"
"1";"52.455";"5.839"
"1";"52.455";"5.359"
"1";"52.445";"5.539"
"1";"52.445";"5.489"
"1";"52.435";"4.899"
"1";"52.435";"4.369"
"1";"52.435";"4.269"
"1";"52.435";"3.669"
"1";"52.425";"5.829"
"1";"52.425";"5.679"
"1";"52.425";"5.409"
"1";"52.415";"6.029"
"1";"52.415";"5.359"
"1";"52.415";"4.989"
"1";"52.415";"4.089"
"1";"52.415";"3.559"
"1";"52.405";"5.709"
"1";"52.405";"5.679"
"1";"52.405";"5.599"
"1";"52.405";"5.199"
"1";"52.405";"4.309"
"1";"52.405";"3.509"
"1";"52.405";"3.479"
"1";"52.395";"5.219"
"1";"52.385";"6.139"
"1";"52.385";"5.719"
"1";"52.385";"5.479"
"1";"52.385";"5.469"
"1";"52.385";"4.759"
"1";"52.375";"6.169"
"1";"52.375";"5.739"
"1";"52.375";"4.529"
"1";"52.365";"5.949"
"1";"52.365";"4.939"
"1";"52.355";"6.039"
"1";"52.345";"6.359"
"1";"52.345";"6.329"
"1";"52.345";"6.229"
"1";"52.345";"6.099"
"1";"52.345";"5.269"
"1";"52.335";"6.429"
"1";"52.335";"4.509"
"1";"52.335";"4.099"
"1";"52.335";"3.299"
"1";"52.325";"6.419"
"1";"52.325";"6.279"
"1";"52.325";"6.259"
"1";"52.325";"6.099"
"1";"52.325";"5.939"
"1";"52.325";"5.819"
"1";"52.315";"5.779"
"1";"52.305";"6.559"
"1";"52.305";"6.379"
"1";"52.295";"6.799"
"1";"52.295";"6.499"
"1";"52.295";"6.089"
"1";"52.295";"5.769"
"1";"52.295";"5.019"
"1";"52.295";"4.859"
"1";"52.285";"6.539"
"1";"52.285";"5.609"
"1";"52.285";"5.429"
"1";"52.285";"4.709"
"1";"52.275";"6.159"
"1";"52.275";"6.149"
"1";"52.275";"4.889"
"1";"52.275";"4.769"
"1";"52.275";"4.519"
"1";"52.275";"4.459"
"1";"52.275";"3.959"
"1";"52.275";"3.939"
"1";"52.265";"4.119"
"1";"52.255";"5.769"
"1";"52.255";"4.429"
"1";"52.245";"5.789"
"1";"52.245";"5.259"
"1";"52.245";"4.949"
"1";"52.245";"4.449"
"1";"52.235";"5.659"
"1";"52.235";"4.979"
"1";"52.235";"4.439"
"1";"52.225";"6.279"
"1";"52.225";"5.339"
"1";"52.225";"4.729"
"1";"52.225";"4.519"
"1";"52.225";"3.859"
"1";"52.215";"5.539"
"1";"52.215";"5.339"
"1";"52.215";"4.029"
"1";"52.205";"4.449"
"1";"52.195";"6.659"
"1";"52.195";"5.309"
"1";"52.195";"2.729"
"1";"52.185";"6.679"
"1";"52.185";"5.669"
"1";"52.185";"5.049"
"1";"52.185";"3.769"
"1";"52.175";"5.839"
"1";"52.175";"5.829"
"1";"52.175";"5.469"
"1";"52.175";"4.819"
"1";"52.175";"4.269"
"1";"52.175";"2.699"
"1";"52.165";"5.919"
"1";"52.165";"5.189"
"1";"52.165";"5.019"
"1";"52.165";"4.989"
"1";"52.165";"2.689"
"1";"52.155";"6.789"
"1";"52.155";"5.969"
"1";"52.155";"5.829"
"1";"52.155";"5.629"
"1";"52.155";"5.319"
"1";"52.155";"4.599"
"1";"52.155";"4.529"
"1";"52.155";"4.069"
"1";"52.155";"3.699"
"1";"52.145";"6.369"
"1";"52.145";"6.159"
"1";"52.145";"5.259"
"1";"52.145";"4.799"
"1";"52.135";"6.019"
"1";"52.135";"5.749"
"1";"52.135";"5.669"
"1";"52.135";"5.639"
"1";"52.135";"4.899"
"1";"52.125";"4.539"
"1";"52.125";"3.819"
"1";"52.125";"2.289"
"1";"52.115";"6.249"
"1";"52.115";"5.359"
"1";"52.115";"4.809"
"1";"52.115";"3.609"
"1";"52.105";"5.609"
"1";"52.105";"5.009"
"1";"52.105";"4.539"
"1";"52.105";"3.359"
"1";"52.105";"2.499"
"1";"52.105";"2.399"
"1";"52.095";"6.209"
"1";"52.095";"5.629"
"1";"52.095";"5.479"
"1";"52.095";"5.339"
"1";"52.095";"4.499"
"1";"52.095";"3.559"
"1";"52.095";"3.329"
"1";"52.085";"7.059"
"1";"52.085";"6.479"
"1";"52.085";"6.389"
"1";"52.085";"4.049"
"1";"52.085";"3.989"
"1";"52.085";"3.839"
"1";"52.085";"3.699"
"1";"52.085";"2.459"
"1";"52.085";"2.449"
"1";"52.075";"4.929"
"1";"52.075";"4.629"
"1";"52.075";"4.169"
"1";"52.065";"4.939"
"1";"52.065";"4.389"
"1";"52.065";"4.319"
"1";"52.055";"5.679"
"1";"52.055";"5.059"
"1";"52.055";"4.839"
"1";"52.055";"2.059"
"1";"52.055";"1.999"
"1";"52.045";"5.699"
"1";"52.045";"5.349"
"1";"52.045";"4.009"
"1";"52.035";"5.519"
"1";"52.035";"5.469"
"1";"52.035";"4.839"
"1";"52.025";"5.819"
"1";"52.025";"5.659"
"1";"52.025";"5.569"
"1";"52.025";"5.159"
"1";"52.025";"4.229"
"1";"52.025";"3.429"
"1";"52.025";"1.869"
"1";"52.015";"5.719"
"1";"52.015";"4.539"
"1";"52.015";"4.089"
"1";"52.005";"7.359"
"1";"52.005";"5.429"
"1";"52.005";"5.409"
"1";"52.005";"4.439"
"1";"52.005";"3.499"
"1";"52.005";"1.739"
"1";"51.995";"5.949"
"1";"51.995";"4.989"
"1";"51.995";"1.599"
"1";"51.985";"4.929"
"1";"51.985";"4.909"
"1";"51.985";"4.299"
"1";"51.985";"3.299"
"1";"51.975";"5.689"
"1";"51.975";"5.059"
"1";"51.975";"4.859"
"1";"51.975";"3.409"
"1";"51.965";"5.019"
"1";"51.965";"4.939"
"1";"51.955";"5.559"
"1";"51.955";"5.279"
"1";"51.955";"3.239"
"1";"51.945";"5.889"
"1";"51.945";"5.309"
"1";"51.945";"4.969"
"1";"51.945";"4.799"
"1";"51.945";"4.719"
"1";"51.945";"4.079"
"1";"51.945";"4.049"
"1";"51.935";"5.809"
"1";"51.935";"5.779"
"1";"51.935";"4.179"
"1";"51.925";"5.839"
"1";"51.925";"5.759"
"1";"51.925";"4.049"
"1";"51.925";"4.029"
"1";"51.925";"4.009"
"1";"51.925";"3.869"
"1";"51.925";"3.719"
"1";"51.915";"5.599"
"1";"51.915";"5.519"
"1";"51.915";"5.029"
"1";"51.915";"4.119"
"1";"51.915";"2.189"
"1";"51.915";"1.849"
"1";"51.905";"5.679"
"1";"51.905";"5.399"
"1";"51.905";"5.199"
"1";"51.905";"5.069"
"1";"51.905";"5.049"
"1";"51.905";"4.959"
"1";"51.905";"1.969"
"1";"51.905";"1.919"
"1";"51.895";"5.309"
"1";"51.895";"3.489"
"1";"51.895";"3.479"
"1";"51.895";"3.409"
"1";"51.895";"1.969"
"1";"51.885";"5.359"
"1";"51.885";"5.219"
"1";"51.885";"4.669"
"1";"51.885";"3.399"
"1";"51.885";"2.079"
"1";"51.875";"5.009"
"1";"51.875";"4.689"
"1";"51.865";"5.289"
"1";"51.865";"5.119"
"1";"51.865";"4.889"
"1";"51.865";"4.709"
"1";"51.865";"2.869"
"1";"51.855";"5.069"
"1";"51.845";"5.199"
"1";"51.845";"4.139"
"1";"51.845";"2.789"
"1";"51.845";"2.549"
"1";"51.835";"4.119"
"1";"51.835";"3.819"
"1";"51.835";"2.759"
"1";"51.825";"5.219"
"1";"51.825";"5.209"
"1";"51.825";"4.629"
"1";"51.825";"2.799"
"1";"51.815";"5.319"
"1";"51.815";"4.819"
"1";"51.815";"3.999"
"1";"51.815";"2.809"
"1";"51.805";"5.189"
"1";"51.805";"5.119"
"1";"51.805";"4.149"
"1";"51.795";"5.739"
"1";"51.795";"5.269"
"1";"51.795";"5.039"
"1";"51.795";"4.679"
"1";"51.795";"3.989"
"1";"51.795";"2.399"
"1";"51.795";"2.349"
"1";"51.785";"6.169"
"1";"51.775";"6.199"
"1";"51.775";"5.869"
"1";"51.775";"5.529"
"1";"51.775";"4.949"
"1";"51.775";"4.559"
"1";"51.775";"3.229"
"1";"51.775";"2.469"
"1";"51.765";"5.159"
"1";"51.765";"4.259"
"1";"51.765";"4.019"
"1";"51.765";"1.809"
"1";"51.735";"5.699"
"1";"51.735";"5.519"
"1";"51.735";"3.589"
"1";"51.715";"5.799"
"1";"51.705";"4.709"
"1";"51.705";"4.389"
"1";"51.705";"4.329"
"1";"51.705";"3.959"
"1";"51.705";"3.909"
"1";"51.705";"3.889"
"1";"51.695";"4.749"
"1";"51.695";"2.399"
"1";"51.685";"4.669"
"1";"51.685";"4.029"
"1";"51.685";"3.869"
"1";"51.675";"4.949"
"1";"51.675";"4.879"
"1";"51.675";"4.639"
"1";"51.675";"4.469"
"1";"51.665";"5.109"
"1";"51.655";"5.679"
"1";"51.655";"4.829"
"1";"51.655";"4.739"
"1";"51.655";"4.519"
