"weight";"lat";"lon"
"47";"52.065";"4.849"
"47";"51.455";"5.329"
"47";"51.975";"4.479"
"47";"50.655";"4.919"
"47";"52.235";"5.119"
"47";"53.495";"3.429"
"47";"52.085";"5.929"
"47";"51.525";"4.869"
"47";"51.475";"5.199"
"47";"52.505";"2.599"
"47";"52.615";"5.119"
"47";"52.355";"5.139"
"47";"51.765";"3.919"
"47";"52.305";"5.179"
"47";"51.465";"2.869"
"47";"53.285";"3.249"
"47";"52.535";"5.079"
"47";"50.745";"4.949"
"47";"52.505";"4.889"
"47";"51.085";"2.749"
"47";"52.515";"4.959"
"47";"52.325";"5.279"
"47";"52.255";"4.889"
"47";"51.985";"4.719"
"47";"51.065";"4.139"
"47";"50.715";"4.669"
"47";"52.535";"4.599"
"47";"52.225";"5.309"
"47";"52.665";"4.939"
"47";"52.655";"4.979"
"47";"52.515";"5.059"
"47";"52.515";"4.499"
"47";"52.475";"4.409"
"47";"52.005";"5.779"
"47";"52.635";"5.089"
"47";"52.465";"4.599"
"47";"52.455";"4.719"
"47";"50.985";"3.279"
"47";"52.465";"4.749"
"47";"51.565";"4.619"
"47";"52.085";"5.969"
"47";"51.855";"6.059"
"47";"51.515";"4.949"
"47";"52.515";"5.119"
"47";"50.835";"3.999"
"47";"52.285";"5.049"
"47";"52.155";"4.289"
"47";"51.965";"4.329"
"47";"52.565";"5.319"
"47";"52.475";"5.049"
"47";"51.325";"3.699"
"47";"52.505";"4.839"
"47";"52.035";"4.739"
"47";"51.995";"4.729"
"47";"52.085";"5.749"
"47";"52.005";"4.709"
"47";"51.495";"2.769"
"47";"52.615";"5.109"
"47";"52.565";"5.339"
"47";"51.805";"2.479"
"47";"52.465";"5.039"
"46";"52.495";"4.869"
"46";"52.425";"5.939"
"46";"52.325";"4.909"
"46";"52.095";"4.149"
"46";"51.985";"3.309"
"46";"52.475";"3.799"
"46";"52.385";"5.009"
"46";"51.625";"4.179"
"46";"51.665";"3.849"
"46";"52.085";"5.099"
"46";"50.945";"3.499"
"46";"52.515";"5.069"
"46";"52.405";"4.829"
"46";"52.405";"4.799"
"46";"52.085";"5.919"
"46";"51.645";"3.989"
"46";"50.975";"4.079"
"46";"50.645";"5.009"
"46";"52.235";"5.399"
"46";"51.775";"4.029"
"46";"52.645";"5.019"
"46";"52.045";"4.739"
"46";"51.925";"5.089"
"46";"53.995";"3.869"
"46";"52.885";"2.919"
"46";"52.395";"4.919"
"46";"52.555";"3.779"
"46";"52.435";"4.569"
"46";"51.505";"4.999"
"46";"52.435";"5.259"
"46";"52.085";"4.619"
"46";"52.675";"4.529"
"46";"52.555";"5.369"
"46";"52.405";"4.479"
"46";"51.485";"5.129"
"46";"51.355";"3.369"
"46";"52.515";"4.949"
"46";"52.085";"4.969"
"46";"51.985";"3.299"
"46";"50.895";"4.549"
"46";"52.505";"5.699"
"46";"52.485";"4.409"
"46";"52.415";"5.119"
"46";"52.085";"4.639"
"46";"52.655";"5.089"
"46";"51.955";"4.139"
"46";"50.945";"3.489"
"46";"52.385";"4.999"
"46";"52.015";"4.189"
"46";"50.595";"5.089"
"46";"52.455";"5.409"
"46";"52.155";"4.899"
"46";"51.925";"5.939"
"46";"51.865";"6.039"
"46";"50.975";"3.359"
"46";"52.515";"3.919"
"46";"52.495";"5.579"
"46";"52.545";"3.869"
"46";"51.545";"4.759"
"46";"52.575";"4.729"
"46";"51.495";"5.059"
"46";"50.715";"4.659"
"46";"50.675";"4.849"
"46";"52.575";"4.849"
"46";"52.515";"4.599"
"46";"51.905";"2.169"
"46";"50.775";"4.869"
"46";"52.165";"4.849"
"46";"51.515";"4.959"
"46";"51.995";"4.709"
"46";"51.635";"4.049"
"46";"52.645";"5.009"
"46";"52.085";"5.819"
"46";"51.085";"4.149"
"46";"52.425";"5.209"
"46";"51.985";"5.829"
"46";"51.645";"3.999"
"46";"52.085";"5.429"
"46";"52.565";"5.329"
"46";"52.505";"4.489"
"46";"52.325";"4.939"
"46";"51.635";"4.059"
"46";"51.625";"4.119"
"46";"52.595";"5.009"
"46";"52.045";"5.089"
"46";"52.005";"4.639"
"46";"52.565";"4.989"
"46";"52.235";"4.379"
"46";"51.795";"4.039"
"46";"51.405";"3.119"
"46";"52.225";"4.629"
"46";"50.925";"4.499"
"46";"52.465";"4.779"
"46";"52.075";"4.779"
"46";"51.905";"2.149"
"46";"50.875";"4.029"
"46";"52.495";"4.859"
"46";"51.505";"4.439"
"46";"52.635";"5.049"
"46";"52.235";"4.809"
"46";"52.495";"4.899"
"46";"52.495";"4.619"
"46";"52.455";"4.479"
"46";"52.565";"4.959"
"46";"52.125";"2.539"
"46";"51.095";"2.679"
"46";"50.585";"5.089"
"46";"52.565";"4.969"
"46";"52.545";"4.589"
"46";"52.235";"5.379"
"46";"52.015";"4.569"
"46";"52.585";"4.649"
"46";"50.965";"3.389"
"46";"50.955";"3.439"
"46";"52.175";"5.089"
"46";"51.685";"4.589"
"46";"52.575";"4.839"
"46";"52.555";"5.639"
"46";"52.195";"4.219"
"46";"51.925";"3.219"
"46";"51.825";"2.709"
"46";"51.105";"4.139"
"46";"52.585";"4.639"
"46";"51.175";"4.219"
"46";"52.635";"5.039"
"46";"51.545";"2.539"
"46";"50.745";"4.939"
"46";"52.655";"4.969"
"46";"52.615";"5.089"
"46";"52.375";"4.729"
"46";"51.965";"4.339"
"46";"50.945";"3.479"
"46";"52.475";"4.929"
"46";"52.135";"4.139"
"46";"51.175";"4.179"
"46";"52.655";"4.959"
"46";"52.505";"4.859"
"46";"52.475";"4.489"
"46";"51.475";"2.829"
"46";"50.855";"4.009"
"46";"50.985";"3.269"
"45";"52.505";"4.579"
"45";"52.455";"4.529"
"45";"51.195";"3.969"
"45";"50.605";"5.009"
"45";"52.515";"5.049"
"45";"51.945";"4.779"
"45";"52.115";"2.489"
"45";"52.095";"4.719"
"45";"52.085";"5.939"
"45";"52.515";"4.399"
"45";"54.065";"3.929"
"45";"52.145";"4.729"
"45";"52.085";"5.979"
"45";"52.085";"4.879"
"45";"51.805";"4.019"
"45";"52.825";"2.869"
"45";"52.535";"4.779"
"45";"52.325";"4.949"
"45";"51.045";"4.269"
"45";"50.695";"4.789"
"45";"52.405";"4.819"
"45";"52.215";"4.609"
"45";"52.085";"5.419"
"45";"51.195";"4.219"
"45";"50.685";"4.859"
"45";"50.675";"4.909"
"45";"52.495";"4.879"
"45";"52.355";"4.419"
"45";"52.495";"3.889"
"45";"52.495";"3.849"
"45";"52.085";"5.739"
"45";"52.055";"4.729"
"45";"52.405";"4.999"
"45";"52.125";"2.549"
"45";"52.085";"5.879"
"45";"52.085";"5.699"
"45";"53.645";"3.559"
"45";"52.515";"5.639"
"45";"52.455";"4.419"
"45";"52.405";"4.379"
"45";"52.045";"4.779"
"45";"51.505";"4.989"
"45";"51.265";"3.889"
"45";"52.085";"4.899"
"45";"52.555";"4.549"
"45";"51.785";"3.949"
"45";"51.755";"3.899"
"45";"52.535";"4.679"
"45";"52.275";"5.059"
"45";"51.905";"2.159"
"45";"52.615";"2.689"
"45";"52.525";"5.469"
"45";"52.175";"4.449"
"45";"51.555";"4.689"
"45";"52.395";"5.119"
"45";"52.305";"4.729"
"45";"52.035";"3.409"
"45";"51.485";"5.119"
"45";"52.475";"4.859"
"45";"51.525";"4.899"
"45";"51.345";"3.399"
"45";"50.675";"4.899"
"45";"51.915";"5.959"
"45";"51.665";"3.889"
"45";"50.575";"5.059"
"45";"52.215";"4.439"
"45";"52.085";"5.889"
"45";"51.845";"6.089"
"45";"51.525";"2.619"
"45";"51.485";"5.149"
"45";"51.205";"4.209"
"45";"50.955";"3.449"
"45";"52.475";"4.429"
"45";"52.085";"4.869"
"45";"51.915";"2.199"
"45";"51.865";"4.079"
"45";"52.565";"5.009"
"45";"52.545";"3.819"
"45";"52.505";"4.879"
"45";"52.485";"4.429"
"45";"52.275";"4.379"
"45";"52.205";"4.449"
"45";"51.985";"4.189"
"45";"53.515";"3.449"
"45";"52.515";"5.499"
"45";"52.275";"4.369"
"45";"50.975";"3.679"
"45";"51.965";"3.269"
"45";"51.505";"2.729"
"45";"52.455";"5.349"
"45";"51.405";"4.379"
"45";"52.285";"5.059"
"45";"50.975";"3.349"
"45";"50.615";"5.089"
"45";"52.555";"5.019"
"45";"51.725";"3.869"
"45";"51.475";"5.209"
"45";"50.965";"3.399"
"45";"50.895";"3.629"
"45";"53.885";"3.769"
"45";"53.595";"3.519"
"45";"52.545";"5.039"
"45";"52.035";"4.759"
"45";"51.855";"4.069"
"45";"51.535";"2.599"
"45";"51.085";"2.759"
"45";"52.495";"5.479"
"45";"52.025";"5.019"
"45";"51.855";"2.859"
"45";"51.505";"2.719"
"45";"52.545";"5.619"
"45";"52.485";"4.899"
"45";"52.255";"5.039"
"45";"51.905";"2.109"
"45";"52.505";"4.899"
"45";"51.125";"3.789"
"45";"54.155";"4.009"
"45";"52.705";"2.769"
"45";"52.505";"5.469"
"45";"52.495";"4.479"
"45";"52.305";"5.169"
"45";"51.925";"5.929"
"45";"51.915";"5.089"
"45";"52.515";"5.489"
"45";"52.315";"4.389"
"45";"51.985";"4.659"
"45";"51.515";"2.679"
"45";"52.505";"4.909"
"45";"52.175";"4.309"
"45";"51.675";"3.799"
"45";"51.095";"2.669"
"45";"50.905";"3.629"
"45";"52.135";"2.569"
"45";"50.605";"5.029"
"45";"52.485";"3.849"
"45";"52.175";"4.319"
"45";"52.085";"3.859"
"45";"52.525";"4.509"
"45";"52.195";"4.419"
"45";"52.645";"4.999"
"45";"52.195";"4.529"
"45";"50.665";"4.949"
"45";"52.435";"5.899"
"45";"52.085";"5.899"
"45";"52.025";"4.839"
"45";"52.255";"4.639"
"45";"52.085";"4.889"
"45";"50.645";"5.019"
"45";"52.665";"4.529"
"45";"52.085";"2.369"
"45";"51.825";"4.049"
"45";"51.345";"4.329"
"45";"51.015";"4.109"
"45";"50.965";"3.379"
"45";"50.935";"3.529"
"45";"53.505";"3.439"
"45";"52.615";"5.129"
"45";"52.465";"4.559"
"45";"52.435";"4.539"
"45";"51.935";"5.909"
"45";"51.915";"2.649"
"45";"52.085";"3.959"
"45";"52.485";"4.479"
"45";"52.435";"5.909"
"45";"51.415";"3.119"
"45";"52.455";"4.519"
"45";"51.845";"2.799"
"45";"51.805";"2.469"
"45";"51.225";"3.909"
"45";"50.985";"3.299"
"44";"52.315";"4.649"
"44";"52.085";"4.629"
"44";"52.495";"4.499"
"44";"52.305";"5.129"
"44";"51.815";"2.589"
"44";"52.105";"4.849"
"44";"51.745";"4.009"
"44";"50.605";"5.089"
"44";"52.085";"5.869"
"44";"52.025";"3.389"
"44";"52.605";"5.009"
"44";"52.475";"4.819"
"44";"52.445";"4.959"
"44";"52.405";"4.469"
"44";"52.085";"3.559"
"44";"51.535";"4.829"
"44";"51.485";"5.139"
"44";"51.205";"4.229"
"44";"52.105";"4.719"
"44";"52.005";"5.069"
"44";"51.535";"2.579"
"44";"51.465";"5.279"
"44";"52.555";"5.649"
"44";"52.085";"4.409"
"44";"52.045";"4.649"
"44";"51.945";"3.269"
"44";"52.085";"2.189"
"44";"51.195";"4.229"
"44";"52.605";"5.039"
"44";"52.455";"3.729"
"44";"52.235";"5.109"
"44";"51.655";"3.959"
"44";"50.715";"4.679"
"44";"52.475";"4.459"
"44";"52.445";"4.969"
"44";"51.875";"6.019"
"44";"52.485";"4.889"
"44";"52.425";"5.189"
"44";"52.255";"5.019"
"44";"52.095";"5.569"
"44";"51.635";"4.109"
"44";"52.525";"4.689"
"44";"52.405";"4.389"
"44";"52.515";"5.039"
"44";"52.235";"5.099"
"44";"52.165";"5.089"
"44";"52.085";"5.839"
"44";"52.575";"5.289"
"44";"52.465";"4.409"
"44";"52.275";"4.699"
"44";"52.145";"4.179"
"44";"52.055";"5.089"
"44";"50.995";"4.099"
"44";"52.325";"5.289"
"44";"52.205";"5.099"
"44";"52.065";"4.119"
"44";"51.675";"3.779"
"44";"52.465";"4.589"
"44";"51.235";"4.249"
"44";"51.185";"3.989"
"44";"50.855";"3.969"
"44";"52.385";"4.429"
"44";"52.035";"4.749"
"44";"50.865";"3.919"
"44";"50.735";"4.969"
"44";"52.265";"5.039"
"44";"52.665";"4.519"
"44";"52.145";"2.599"
"44";"52.615";"5.139"
"44";"52.085";"5.409"
"44";"51.925";"3.229"
"44";"51.205";"3.949"
"44";"51.205";"3.629"
"44";"52.565";"4.639"
"44";"52.525";"5.239"
"44";"52.515";"5.029"
"44";"52.475";"4.869"
"44";"52.015";"5.759"
"44";"51.855";"2.849"
"44";"52.525";"5.169"
"44";"52.325";"4.419"
"44";"50.855";"3.979"
"44";"52.465";"5.349"
"44";"50.845";"3.989"
"44";"50.715";"5.029"
"44";"52.365";"4.779"
"44";"52.095";"2.369"
"44";"50.975";"5.089"
"44";"52.525";"5.199"
"44";"52.525";"3.979"
"44";"52.425";"5.179"
"44";"52.385";"5.219"
"44";"52.375";"5.039"
"44";"52.045";"4.659"
"44";"52.505";"4.869"
"44";"51.855";"2.839"
"44";"52.585";"2.669"
"44";"51.875";"4.089"
"44";"51.815";"4.039"
"44";"52.475";"4.889"
"44";"52.085";"5.859"
"44";"52.075";"4.999"
"44";"51.835";"2.769"
"44";"51.235";"3.679"
"44";"52.245";"4.369"
"44";"52.525";"4.519"
"44";"52.235";"5.389"
"44";"52.025";"5.089"
"44";"51.495";"2.749"
"44";"52.295";"5.219"
"44";"52.085";"5.709"
"44";"51.265";"3.869"
"44";"52.585";"4.699"
"44";"52.565";"4.999"
"44";"52.045";"3.439"
"44";"50.965";"3.369"
"44";"52.505";"4.479"
"44";"51.825";"2.699"
"44";"51.375";"3.249"
"44";"52.115";"4.849"
"44";"51.515";"2.669"
"44";"52.585";"4.709"
"44";"52.555";"4.579"
"44";"52.465";"4.479"
"44";"52.465";"4.459"
"44";"52.085";"5.829"
"44";"52.085";"4.609"
"44";"51.785";"2.089"
"44";"51.495";"2.759"
"44";"52.015";"4.839"
"44";"51.965";"4.349"
"44";"50.935";"4.479"
"44";"52.475";"5.039"
"44";"52.025";"5.009"
"44";"52.535";"4.699"
"44";"52.445";"4.499"
"44";"51.995";"3.319"
"44";"51.465";"5.289"
"44";"52.465";"4.669"
"44";"52.455";"5.139"
"44";"51.595";"4.339"
"44";"50.925";"4.059"
"44";"52.535";"4.709"
"44";"52.325";"4.879"
"44";"52.575";"5.299"
"44";"52.525";"5.509"
"44";"52.495";"4.439"
"44";"52.455";"5.829"
"44";"52.175";"4.469"
"44";"52.065";"4.779"
"44";"51.875";"4.129"
"44";"51.805";"2.449"
"44";"51.445";"4.389"
"44";"50.775";"4.879"
"44";"52.475";"4.469"
"44";"52.465";"3.739"
"44";"52.455";"5.779"
"44";"52.365";"4.709"
"44";"51.905";"5.139"
"44";"51.505";"2.709"
"44";"51.465";"5.259"
"44";"52.435";"4.499"
"44";"52.155";"4.489"
"44";"52.085";"5.849"
"44";"51.675";"3.789"
"44";"51.455";"5.359"
"44";"51.185";"4.189"
"44";"51.135";"3.799"
"44";"52.475";"3.779"
"44";"50.995";"3.219"
"44";"50.675";"4.839"
"44";"52.585";"4.799"
"44";"52.455";"4.749"
"44";"52.455";"4.559"
"44";"52.035";"3.679"
"44";"52.555";"4.529"
"44";"52.485";"5.539"
"44";"51.805";"2.459"
"43";"54.145";"3.999"
"43";"52.495";"4.599"
"43";"52.485";"4.919"
"43";"52.465";"4.579"
"43";"52.185";"4.779"
"43";"51.415";"5.619"
"43";"50.635";"4.939"
"43";"52.575";"4.799"
"43";"52.235";"5.429"
"43";"51.905";"2.139"
"43";"52.365";"4.369"
"43";"51.535";"4.769"
"43";"53.535";"3.469"
"43";"52.555";"5.039"
"43";"52.525";"5.619"
"43";"52.495";"4.889"
"43";"52.235";"5.019"
"43";"51.875";"5.149"
"43";"51.195";"4.199"
"43";"50.715";"5.089"
"43";"51.945";"5.889"
"43";"51.525";"2.629"
"43";"51.995";"3.329"
"43";"52.095";"4.849"
"43";"51.515";"2.659"
"43";"52.495";"4.469"
"43";"52.445";"5.839"
"43";"52.365";"4.769"
"43";"52.325";"4.899"
"43";"52.095";"2.419"
"43";"52.015";"3.369"
"43";"51.265";"4.269"
"43";"52.535";"4.399"
"43";"52.415";"4.869"
"43";"52.385";"4.409"
"43";"52.365";"4.899"
"43";"52.065";"5.089"
"43";"51.925";"3.819"
"43";"51.675";"3.769"
"43";"51.555";"2.489"
"43";"51.245";"3.609"
"43";"52.445";"3.679"
"43";"52.335";"4.769"
"43";"51.465";"5.269"
"43";"51.075";"2.799"
"43";"50.925";"3.649"
"43";"52.425";"5.129"
"43";"52.195";"5.339"
"43";"50.715";"4.689"
"43";"52.565";"5.689"
"43";"52.015";"4.699"
"43";"52.005";"3.349"
"43";"51.535";"2.569"
"43";"51.965";"4.309"
"43";"51.965";"3.359"
"43";"52.085";"5.909"
"43";"52.085";"5.359"
"43";"52.035";"4.779"
"43";"51.975";"4.709"
"43";"51.585";"4.409"
"43";"52.465";"2.569"
"43";"52.375";"4.369"
"43";"52.375";"5.229"
"43";"52.085";"5.219"
"43";"51.305";"4.299"
"43";"52.555";"5.669"
"43";"52.405";"4.709"
"43";"52.325";"4.759"
"43";"51.205";"3.849"
"43";"52.445";"4.329"
"43";"52.525";"5.229"
"43";"52.105";"2.429"
"43";"52.215";"5.329"
"43";"51.065";"2.869"
"43";"53.715";"3.619"
"43";"51.035";"4.109"
"43";"52.625";"5.049"
"43";"52.455";"4.469"
"43";"52.395";"4.449"
"43";"52.325";"4.889"
"43";"52.085";"4.919"
"43";"50.645";"4.939"
"43";"52.085";"3.609"
"43";"51.805";"4.059"
"43";"51.255";"3.549"
"43";"53.335";"3.289"
"43";"52.455";"4.689"
"43";"52.165";"4.439"
"43";"52.085";"5.399"
"43";"52.005";"4.539"
"43";"51.785";"2.099"
"43";"50.705";"4.719"
"43";"50.705";"4.709"
"43";"54.055";"3.919"
"43";"52.335";"5.029"
"43";"51.085";"2.739"
"43";"52.435";"4.519"
"43";"51.835";"2.759"
"43";"51.795";"6.179"
"43";"50.915";"3.649"
"43";"52.585";"5.259"
"43";"52.305";"5.189"
"43";"50.705";"4.739"
"43";"52.495";"4.829"
"43";"52.465";"5.729"
"43";"52.215";"5.279"
"43";"52.215";"5.269"
"43";"52.085";"5.729"
"43";"51.295";"3.689"
"43";"52.565";"4.519"
"43";"52.455";"5.009"
"43";"50.945";"3.519"
"43";"50.885";"3.619"
"43";"52.085";"4.909"
"43";"52.055";"4.689"
"43";"51.245";"3.619"
"43";"52.835";"2.869"
"43";"51.965";"4.129"
"43";"52.085";"5.279"
"43";"51.545";"4.469"
"43";"52.495";"4.399"
"43";"52.465";"4.719"
"43";"52.435";"4.529"
"43";"51.985";"4.489"
"43";"51.905";"5.979"
"43";"52.175";"4.289"
"43";"52.085";"5.349"
"43";"53.385";"3.339"
"43";"52.465";"4.449"
"43";"52.095";"4.779"
"43";"51.955";"4.389"
"43";"51.605";"4.329"
"43";"50.955";"3.669"
"43";"52.575";"5.279"
"43";"52.075";"3.499"
"43";"52.405";"4.429"
"43";"52.165";"4.269"
"43";"52.085";"4.959"
"43";"52.015";"4.289"
"43";"51.615";"4.489"
"43";"52.505";"4.849"
"43";"52.425";"5.949"
"43";"52.335";"5.039"
"43";"51.815";"2.699"
"43";"50.995";"3.249"
"43";"50.985";"3.259"
"43";"50.945";"3.509"
"43";"50.825";"3.989"
"43";"52.575";"4.679"
"43";"52.525";"5.149"
"43";"51.835";"2.749"
"43";"52.535";"5.099"
"43";"52.505";"4.919"
"43";"52.085";"5.289"
"43";"51.985";"4.729"
"43";"52.565";"3.749"
"43";"52.415";"4.939"
"43";"52.445";"4.489"
"43";"52.025";"4.699"
"43";"51.885";"5.149"
"43";"51.505";"5.039"
"43";"50.935";"3.539"
"43";"50.675";"4.829"
"43";"52.705";"5.089"
"43";"52.415";"4.879"
"43";"52.185";"4.219"
"43";"52.025";"4.719"
"43";"51.675";"3.759"
"43";"51.555";"2.499"
"43";"53.215";"3.189"
"43";"52.685";"4.869"
"43";"51.625";"4.499"
"43";"52.615";"5.029"
"43";"52.235";"5.079"
"43";"51.175";"4.169"
"43";"52.455";"4.959"
"43";"51.165";"4.229"
"43";"50.935";"3.549"
"43";"52.475";"4.879"
"43";"51.395";"4.369"
"43";"52.605";"4.739"
"43";"52.445";"4.319"
"43";"52.015";"4.689"
"43";"51.925";"3.809"
"42";"52.475";"5.659"
"42";"52.315";"4.319"
"42";"51.475";"5.219"
"42";"52.565";"5.019"
"42";"52.405";"4.809"
"42";"52.315";"5.159"
"42";"51.545";"2.549"
"42";"50.885";"4.559"
"42";"52.005";"3.339"
"42";"51.205";"3.939"
"42";"50.925";"3.589"
"42";"50.705";"4.729"
"42";"53.745";"3.649"
"42";"52.455";"3.709"
"42";"50.955";"3.459"
"42";"51.895";"5.139"
"42";"51.415";"5.629"
"42";"51.335";"3.699"
"42";"50.985";"3.289"
"42";"53.955";"3.829"
"42";"52.435";"4.999"
"42";"52.225";"4.409"
"42";"51.545";"2.529"
"42";"51.525";"2.639"
"42";"52.275";"4.289"
"42";"52.245";"5.239"
"42";"51.725";"4.559"
"42";"51.155";"3.809"
"42";"51.975";"4.189"
"42";"51.795";"4.019"
"42";"52.495";"5.659"
"42";"51.785";"2.129"
"42";"51.535";"2.589"
"42";"52.485";"5.439"
"42";"52.485";"4.859"
"42";"52.325";"4.919"
"42";"52.215";"5.159"
"42";"52.035";"4.729"
"42";"51.075";"2.809"
"42";"50.645";"5.029"
"42";"51.435";"5.469"
"42";"51.335";"3.409"
"42";"50.815";"3.989"
"42";"52.075";"4.719"
"42";"52.055";"4.709"
"42";"51.995";"4.739"
"42";"52.645";"2.719"
"42";"52.485";"4.619"
"42";"52.195";"4.549"
"42";"52.115";"5.549"
"42";"52.085";"5.719"
"42";"51.975";"4.669"
"42";"51.925";"3.799"
"42";"51.505";"2.699"
"42";"50.755";"4.479"
"42";"50.615";"5.019"
"42";"52.535";"2.629"
"42";"52.085";"2.179"
"42";"52.045";"5.719"
"42";"51.255";"3.559"
"42";"51.225";"4.239"
"42";"50.755";"4.469"
"42";"50.595";"5.039"
"42";"52.165";"4.429"
"42";"52.585";"4.509"
"42";"51.605";"5.269"
"42";"51.085";"4.159"
"42";"52.485";"4.869"
"42";"52.085";"4.509"
"42";"52.065";"3.479"
"42";"51.995";"4.189"
"42";"50.995";"3.229"
"42";"52.385";"4.729"
"42";"52.485";"5.609"
"42";"52.025";"4.199"
"42";"51.165";"3.819"
"42";"50.995";"3.209"
"42";"50.885";"4.019"
"42";"52.385";"4.379"
"42";"52.325";"4.929"
"42";"52.525";"5.319"
"42";"52.225";"4.739"
"42";"50.895";"4.569"
"42";"52.415";"4.519"
"42";"52.205";"5.049"
"42";"51.195";"3.609"
"42";"50.905";"4.039"
"42";"52.575";"4.979"
"42";"52.315";"4.639"
"42";"52.275";"4.279"
"42";"52.205";"4.559"
"42";"51.965";"4.299"
"42";"51.805";"4.039"
"42";"50.955";"3.429"
"42";"50.735";"4.979"
"42";"51.915";"4.149"
"42";"52.565";"3.739"
"42";"51.775";"4.659"
"42";"52.075";"4.239"
"42";"50.745";"4.529"
"42";"52.475";"4.809"
"42";"52.435";"5.889"
"42";"51.775";"2.009"
"42";"51.095";"4.179"
"42";"52.505";"4.569"
"42";"53.105";"3.099"
"42";"52.525";"4.459"
"42";"50.925";"3.619"
"42";"50.655";"4.979"
"42";"51.975";"4.439"
"42";"50.855";"3.959"
"42";"50.755";"4.489"
"42";"52.785";"5.369"
"42";"50.675";"5.089"
"42";"50.635";"4.949"
"42";"52.195";"5.059"
"42";"51.145";"4.169"
"42";"50.725";"5.089"
"42";"52.575";"4.499"
"42";"52.525";"5.299"
"42";"52.505";"5.339"
"42";"52.445";"4.599"
"42";"52.305";"4.379"
"42";"52.125";"4.259"
"42";"51.965";"4.269"
"42";"52.595";"5.019"
"42";"52.565";"5.659"
"42";"51.995";"4.699"
"42";"51.285";"3.689"
"42";"51.215";"4.239"
"42";"50.635";"4.929"
"42";"52.545";"4.509"
"42";"52.525";"5.629"
"42";"52.185";"5.009"
"42";"52.085";"4.199"
"42";"52.065";"3.769"
"42";"51.905";"4.109"
"42";"51.055";"4.139"
"42";"52.615";"5.069"
"42";"52.515";"4.519"
"42";"52.495";"4.849"
"42";"50.565";"5.079"
"42";"52.365";"4.379"
"42";"51.845";"2.789"
"42";"51.485";"5.159"
"42";"51.315";"6.259"
"42";"51.155";"4.209"
"42";"50.855";"3.999"
"42";"52.585";"4.939"
"42";"52.385";"4.929"
"42";"52.205";"4.699"
"42";"52.075";"4.229"
"42";"52.055";"4.719"
"42";"50.925";"3.599"
"42";"50.875";"3.609"
"42";"53.335";"3.299"
"42";"52.595";"4.999"
"42";"52.035";"4.209"
"42";"51.185";"4.239"
"42";"51.285";"3.669"
"42";"52.545";"5.649"
"42";"51.445";"5.409"
"42";"51.205";"3.619"
"42";"50.715";"5.019"
"42";"50.635";"4.959"
"42";"52.575";"4.719"
"42";"52.525";"5.309"
"42";"51.235";"3.669"
"42";"51.195";"3.629"
"42";"51.115";"4.139"
"42";"52.195";"4.539"
"42";"51.905";"2.119"
"42";"51.825";"2.739"
"42";"51.065";"4.119"
"42";"52.185";"4.799"
"42";"52.115";"4.719"
"42";"52.085";"5.379"
"42";"52.085";"5.159"
"42";"51.845";"2.809"
"42";"50.745";"4.519"
"42";"52.365";"4.409"
"42";"52.335";"5.129"
"42";"52.175";"4.959"
"42";"50.865";"3.909"
"42";"52.225";"4.249"
"42";"51.255";"3.889"
"42";"51.115";"3.919"
"42";"50.705";"4.699"
"42";"51.965";"4.289"
"42";"51.785";"2.119"
"42";"51.255";"3.539"
"42";"51.205";"4.239"
"42";"50.745";"4.509"
"42";"52.955";"2.969"
"42";"52.525";"5.639"
"42";"52.325";"5.299"
"42";"51.855";"4.039"
"42";"50.755";"4.919"
"42";"52.125";"2.529"
"42";"52.105";"3.999"
"42";"52.065";"5.009"
"42";"51.845";"2.819"
"42";"51.785";"2.109"
"42";"50.775";"4.859"
"42";"50.695";"4.749"
"42";"51.985";"4.709"
"42";"51.305";"6.339"
"42";"52.565";"4.609"
"42";"52.065";"4.229"
"42";"51.375";"3.289"
"42";"51.215";"3.639"
"41";"53.415";"3.359"
"41";"52.345";"4.319"
"41";"52.085";"5.389"
"41";"52.025";"4.709"
"41";"51.705";"3.849"
"41";"51.255";"3.589"
"41";"52.495";"5.719"
"41";"52.465";"4.469"
"41";"52.495";"5.669"
"41";"51.605";"4.489"
"41";"51.435";"5.459"
"41";"50.935";"3.559"
"41";"52.565";"4.389"
"41";"52.495";"4.509"
"41";"52.455";"4.509"
"41";"52.395";"4.849"
"41";"52.235";"5.039"
"41";"51.835";"6.109"
"41";"50.735";"4.579"
"41";"50.645";"4.929"
"41";"52.335";"5.179"
"41";"52.085";"5.369"
"41";"52.085";"5.339"
"41";"52.085";"4.949"
"41";"51.195";"4.189"
"41";"52.565";"4.529"
"41";"52.555";"4.509"
"41";"52.425";"5.959"
"41";"52.385";"5.259"
"41";"52.155";"5.459"
"41";"52.085";"4.929"
"41";"52.055";"4.849"
"41";"51.485";"2.819"
"41";"52.515";"4.509"
"41";"52.355";"4.759"
"41";"51.215";"3.929"
"41";"50.955";"3.419"
"41";"52.465";"5.149"
"41";"51.955";"4.669"
"41";"52.345";"5.149"
"41";"52.025";"5.029"
"41";"52.015";"5.089"
"41";"51.995";"4.749"
"41";"52.565";"5.029"
"41";"52.365";"5.109"
"41";"51.515";"4.969"
"41";"50.725";"4.999"
"41";"52.645";"5.029"
"41";"51.925";"3.839"
"41";"51.245";"3.889"
"41";"51.175";"3.829"
"41";"52.425";"4.519"
"41";"52.415";"5.139"
"41";"52.145";"4.849"
